record_id,date,year,store_id,store_name,suburb,seifa_score,seifa_group,product_id,product_name,brand,category,pack_size_g,regular_price,promo_price,was_price,on_promotion,discount_pct,genuine_discount,misleading_flag,units_sold,stock_level
6963,11/17/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.68,4.68,4.68,0,0,0,0,82,198
6964,11/24/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.8,4.8,4.8,0,0,0,0,54,120
6965,12/01/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.28,4.28,4.28,0,0,0,0,25,99
6966,12/08/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.51,4.51,4.51,0,0,0,0,27,176
6967,12/15/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.68,3.57,4.68,1,23.72,1,0,89,213
6968,12/22/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C007,Uncle Tobys Oats 1kg,Uncle Tobys,Cereal,1000,4.69,4.69,4.69,0,0,0,0,46,130
6969,01/01/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.7,5.36,6.7,1,20,1,0,66,198
6970,01/08/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.51,6.51,6.51,0,0,0,0,72,116
6971,1/15/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.67,5.16,6.67,1,22.64,1,0,44,182
6972,1/22/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.77,6.77,6.77,0,0,0,0,82,170
6973,1/29/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.48,6.48,6.48,0,0,0,0,55,214
6974,02/05/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.68,6.68,6.68,0,0,0,0,61,234
6975,02/12/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.64,6.64,6.64,0,0,0,0,20,245
6976,2/19/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.61,6.61,6.61,0,0,0,0,98,167
6977,2/26/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.58,6.58,6.58,0,0,0,0,75,206
6978,03/05/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.5,5.24,6.5,1,19.38,1,0,65,80
6979,03/12/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.48,6.48,6.48,0,0,0,0,96,119
6980,3/19/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.65,6.65,6.65,0,0,0,0,62,121
6981,3/26/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.68,6.68,6.68,0,0,0,0,59,104
6982,04/02/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.71,6.71,6.71,0,0,0,0,94,187
6983,04/09/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.53,6.53,6.53,0,0,0,0,58,170
6984,4/16/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.77,6.77,6.77,0,0,0,0,41,98
6985,4/23/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.45,6.45,6.45,0,0,0,0,69,122
6986,4/30/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.35,6.35,6.35,0,0,0,0,84,241
6987,05/07/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.43,6.43,6.43,0,0,0,0,26,225
6988,5/14/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.37,6.37,6.37,0,0,0,0,20,158
6989,5/21/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.6,6.6,6.6,0,0,0,0,65,100
6990,5/28/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,6.39,6.39,0,0,0,0,39,163
6991,06/04/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.44,6.44,6.44,0,0,0,0,54,134
6992,06/11/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.33,6.33,6.33,0,0,0,0,73,165
6993,6/18/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,6.39,6.39,0,0,0,0,63,170
6994,6/25/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.32,6.32,6.32,0,0,0,0,77,160
6995,07/02/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.73,6.73,6.73,0,0,0,0,48,247
6996,07/09/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.64,6.64,6.64,0,0,0,0,54,194
6997,7/16/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.63,6.63,6.63,0,0,0,0,78,113
6998,7/23/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.47,5.43,6.47,1,16.07,1,0,65,228
6999,7/30/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,6.46,6.46,0,0,0,0,57,152
7000,08/06/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.35,6.63,7.07,1,-4.41,0,1,48,234
7001,8/13/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.53,6.53,6.53,0,0,0,0,38,176
7002,8/20/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.66,6.66,6.66,0,0,0,0,87,111
7003,8/27/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.78,6.78,6.78,0,0,0,0,50,138
7004,09/03/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.38,4.98,6.38,1,21.94,1,0,74,215
7005,09/10/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.8,6.8,6.8,0,0,0,0,75,163
7006,9/17/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.56,6.56,6.56,0,0,0,0,25,114
7007,9/24/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.49,5.52,6.49,1,14.95,1,0,71,185
7008,10/01/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.31,6.31,6.31,0,0,0,0,77,82
7009,10/08/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.25,6.25,6.25,0,0,0,0,58,98
7010,10/15/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.35,6.35,6.35,0,0,0,0,90,135
7011,10/22/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.31,6.31,6.31,0,0,0,0,44,128
7012,10/29/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.66,5.72,6.66,1,14.11,1,0,65,247
7013,11/05/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.24,6.24,6.24,0,0,0,0,20,145
7014,11/12/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.56,6.56,6.56,0,0,0,0,66,103
7015,11/19/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.31,5.06,6.31,1,19.81,1,0,32,235
7016,11/26/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.22,6.22,6.22,0,0,0,0,28,221
7017,12/03/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.34,6.34,6.34,0,0,0,0,59,213
7018,12/10/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.43,5.44,6.43,1,15.4,1,0,88,162
7019,12/17/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.75,6.75,6.75,0,0,0,0,61,226
7020,12/24/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.8,6.8,6.8,0,0,0,0,57,213
7021,12/31/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.61,7.03,7.41,1,-6.35,0,1,27,159
7022,01/07/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.76,6.76,6.76,0,0,0,0,52,84
7023,1/14/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.37,6.37,6.37,0,0,0,0,97,239
7024,1/21/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,6.46,6.46,0,0,0,0,49,240
7025,1/28/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,7.86,7.86,7.86,0,0,0,0,26,236
7026,02/04/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,7.86,7.86,7.86,0,0,0,0,78,191
7027,02/11/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,7.3,7.86,1,-13,0,1,62,138
7028,2/18/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,7.58,7.86,1,-17.34,0,1,23,80
7029,2/25/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,7.18,7.86,1,-11.15,0,1,88,98
7030,03/03/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,7.01,7.86,1,-8.51,0,1,98,134
7031,03/10/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,7.34,7.86,1,-13.62,0,1,96,170
7032,3/17/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.48,6.48,6.48,0,0,0,0,96,99
7033,3/24/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.53,6.53,6.53,0,0,0,0,78,131
7034,3/31/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.38,6.38,6.38,0,0,0,0,20,120
7035,04/07/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.28,5.28,6.28,1,15.92,1,0,90,245
7036,4/14/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.6,6.6,6.6,0,0,0,0,46,248
7037,4/21/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.46,6.46,6.46,0,0,0,0,35,209
7038,4/28/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.49,6.49,6.49,0,0,0,0,52,224
7039,05/05/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.37,6.37,6.37,0,0,0,0,70,214
7040,05/12/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.78,6.78,6.78,0,0,0,0,49,161
7041,5/19/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.4,6.4,6.4,0,0,0,0,85,186
7042,5/26/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.22,6.22,6.22,0,0,0,0,93,152
7043,06/02/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.51,6.51,6.51,0,0,0,0,43,84
7044,06/09/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.58,7.18,7.62,1,-9.12,0,1,84,200
7045,6/16/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.55,6.55,6.55,0,0,0,0,96,111
7046,6/23/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.22,6.22,6.22,0,0,0,0,71,102
7047,6/30/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.73,6.73,6.73,0,0,0,0,90,190
7048,07/07/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.27,4.89,6.27,1,22.01,1,0,87,239
7049,7/14/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,6.39,6.39,0,0,0,0,35,198
7050,7/21/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.27,4.86,6.27,1,22.49,1,0,48,185
7051,7/28/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,6.39,6.39,0,0,0,0,76,198
7052,08/04/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,6.39,6.39,0,0,0,0,71,241
7053,08/11/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.73,6.73,6.73,0,0,0,0,55,235
7054,8/18/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.59,6.59,6.59,0,0,0,0,98,177
7055,8/25/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.74,6.74,6.74,0,0,0,0,63,196
7056,09/01/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.6,6.6,6.6,0,0,0,0,53,206
7057,09/08/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.7,6.7,6.7,0,0,0,0,26,130
7058,9/15/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.39,5.7,6.39,1,10.8,1,0,27,231
7059,9/22/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.21,6.21,6.21,0,0,0,0,78,173
7060,9/29/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.3,5.03,6.3,1,20.16,1,0,94,137
7061,10/06/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.32,6.32,6.32,0,0,0,0,30,222
7062,10/13/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.45,6.45,6.45,0,0,0,0,24,211
7063,10/20/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.48,6.83,7.44,1,-5.4,0,1,52,179
7064,10/27/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.27,6.85,7.09,1,-9.25,0,1,51,225
7065,11/03/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.74,6.74,6.74,0,0,0,0,43,84
7066,11/10/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.5,6.5,6.5,0,0,0,0,92,212
7067,11/17/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.45,6.96,7.65,1,-7.91,0,1,45,200
7068,11/24/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.65,6.65,6.65,0,0,0,0,38,211
7069,12/01/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.72,6.72,6.72,0,0,0,0,73,97
7070,12/08/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.48,4.91,6.48,1,24.23,1,0,87,175
7071,12/15/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.6,6.6,6.6,0,0,0,0,62,145
7072,12/22/2024,2024,W006,Woolworths Playford,Playford,850,Disadvantaged,C008,Milo Cereal 700g,Nestlé,Cereal,700,6.73,6.73,6.73,0,0,0,0,32,84
7073,01/01/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.73,5.73,5.73,0,0,0,0,75,98
7074,01/08/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.9,5.9,5.9,0,0,0,0,81,123
7075,1/15/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.56,5.56,5.56,0,0,0,0,68,138
7076,1/22/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.61,4.48,5.61,1,20.14,1,0,26,195
7077,1/29/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.87,5.87,5.87,0,0,0,0,38,126
7078,02/05/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.03,6.03,6.03,0,0,0,0,24,139
7079,02/12/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.85,5.85,5.85,0,0,0,0,80,135
7080,2/19/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.05,6.05,6.05,0,0,0,0,29,239
7081,2/26/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.87,5.87,5.87,0,0,0,0,26,174
7082,03/05/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.89,5.89,5.89,0,0,0,0,55,150
7083,03/12/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.88,5.88,5.88,0,0,0,0,69,207
7084,3/19/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.89,5.89,5.89,0,0,0,0,53,215
7085,3/26/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.51,5.51,5.51,0,0,0,0,40,170
7086,04/02/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.51,5.51,5.51,0,0,0,0,94,83
7087,04/09/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.83,5.83,5.83,0,0,0,0,24,97
7088,4/16/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.02,6.52,6.95,1,-8.31,0,1,21,200
7089,4/23/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.55,5.55,5.55,0,0,0,0,72,245
7090,4/30/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.82,5.82,5.82,0,0,0,0,79,193
7091,05/07/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.79,5.79,5.79,0,0,0,0,52,236
7092,5/14/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.07,6.07,6.07,0,0,0,0,22,188
7093,5/21/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.55,5.55,5.55,0,0,0,0,28,85
7094,5/28/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.54,5.54,5.54,0,0,0,0,38,95
7095,06/04/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.1,6.1,6.1,0,0,0,0,48,245
7096,06/11/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.54,5.54,5.54,0,0,0,0,40,235
7097,6/18/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.51,5.51,5.51,0,0,0,0,73,89
7098,6/25/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.67,5.67,5.67,0,0,0,0,94,214
7099,07/02/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.8,5.8,5.8,0,0,0,0,80,238
7100,07/09/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.04,6.04,6.04,0,0,0,0,46,101
7101,7/16/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.82,5.82,5.82,0,0,0,0,27,166
7102,7/23/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.52,5.52,5.52,0,0,0,0,76,212
7103,7/30/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.65,5.65,5.65,0,0,0,0,47,147
7104,08/06/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.66,5.66,5.66,0,0,0,0,92,179
7105,8/13/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.61,5.61,5.61,0,0,0,0,82,191
7106,8/20/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.83,5.17,5.83,1,11.32,1,0,94,101
7107,8/27/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.01,5.08,6.01,1,15.47,1,0,31,214
7108,09/03/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.68,4.67,5.68,1,17.78,1,0,63,209
7109,09/10/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.54,5.54,5.54,0,0,0,0,82,229
7110,9/17/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.69,5.69,5.69,0,0,0,0,89,93
7111,9/24/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,6.1,6.1,6.1,0,0,0,0,72,85
7112,10/01/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.97,5.97,5.97,0,0,0,0,91,123
7113,10/08/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.78,5.78,5.78,0,0,0,0,43,81
7114,10/15/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.69,5.69,5.69,0,0,0,0,51,135
7115,10/22/2023,2023,W006,Woolworths Playford,Playford,850,Disadvantaged,C009,All-Bran 500g,Kellogg’s,Cereal,500,5.65,5.65,5.65,0,0,0,0,73,209
